imdb_id,Movie Budget,Movie Box Office US/CA,Movie Box Office Worldwide,Movie Length,Movie Rating,Movie Director Names,Movie Director Links,Movie Cast Names,Movie Cast Links,Movie Awards
tt0066921,"$2,200,000 (estimated)","$26,617,553","$26,960,374",2h 16m,8.3,Stanley Kubrick,['https://www.imdb.com/name/nm0000040/'],"Malcolm McDowell, Patrick Magee, Michael Bates","['https://www.imdb.com/name/nm0000532/', 'https://www.imdb.com/name/nm0535861/', 'https://www.imdb.com/name/nm0060988/']",
tt0347048,,"$435,395","$11,065,801",2h 1m,7.9,Fatih Akin,['https://www.imdb.com/name/nm0015359/'],"Birol Ünel, Sibel Kekilli, Güven Kiraç","['https://www.imdb.com/name/nm0960379/', 'https://www.imdb.com/name/nm1402546/', 'https://www.imdb.com/name/nm0456077/']","Shooting Star
Sibel Kekilli"
tt0138704,"$60,000 (estimated)","$3,221,152","$3,221,152",1h 24m,7.3,Darren Aronofsky,['https://www.imdb.com/name/nm0004716/'],"Sean Gullette, Mark Margolis, Ben Shenkman","['https://www.imdb.com/name/nm0347797/', 'https://www.imdb.com/name/nm0546797/', 'https://www.imdb.com/name/nm0791570/']",
tt0243255,,"$725,854","$765,705",1h 35m,6.4,Catherine Breillat,['https://www.imdb.com/name/nm0106924/'],"Anaïs Reboux, Roxane Mesquida, Libero De Rienzo","['https://www.imdb.com/name/nm0714378/', 'https://www.imdb.com/name/nm0581953/', 'https://www.imdb.com/name/nm0211144/']",
tt0061395,,"$4,063,348","$4,162,021",1h 40m,7.7,Luis Buñuel,['https://www.imdb.com/name/nm0000320/'],"Catherine Deneuve, Jean Sorel, Michel Piccoli","['https://www.imdb.com/name/nm0000366/', 'https://www.imdb.com/name/nm0814799/', 'https://www.imdb.com/name/nm0681566/']",
tt0047577,"$800,000 (estimated)",,,1h 26m,5.9,"Joseph M. Newman, Jack Arnold","['https://www.imdb.com/name/nm0628149/', 'https://www.imdb.com/name/nm0000791/']","Jeff Morrow, Faith Domergue, Rex Reason","['https://www.imdb.com/name/nm0607504/', 'https://www.imdb.com/name/nm0231409/', 'https://www.imdb.com/name/nm0714155/']",
tt0059113,"$11,000,000 (estimated)","$111,721,910","$111,922,142",3h 17m,7.9,David Lean,['https://www.imdb.com/name/nm0000180/'],"Omar Sharif, Julie Christie, Geraldine Chaplin","['https://www.imdb.com/name/nm0001725/', 'https://www.imdb.com/name/nm0001046/', 'https://www.imdb.com/name/nm0001036/']","Best Writing, Screenplay Based on Material from Another Medium
Robert Bolt, Best Cinematography, Color
Freddie Young, Best Art Direction-Set Decoration, Color
John Box

Terence Marsh

Dario Simoni, Best Costume Design, Color
Phyllis Dalton, Best Music, Score - Substantially Original
Maurice Jarre, Best Picture
Carlo Ponti, Best Actor in a Supporting Role
Tom Courtenay, Best Director
David Lean, Best Sound
A.W. Watkins
(M-G-M British SSD)

Franklin Milton
(M-G-M SSD), Best Film Editing
Norman Savage"
tt0031971,"$392,000 (estimated)",,,1h 36m,7.8,John Ford,['https://www.imdb.com/name/nm0000406/'],"John Wayne, Claire Trevor, Andy Devine","['https://www.imdb.com/name/nm0000078/', 'https://www.imdb.com/name/nm0872456/', 'https://www.imdb.com/name/nm0222596/']",
tt0052311,"$829,000 (estimated)","$2,247,465","$2,285,063",1h 35m,8.0,Orson Welles,['https://www.imdb.com/name/nm0000080/'],"Charlton Heston, Orson Welles, Janet Leigh","['https://www.imdb.com/name/nm0000032/', 'https://www.imdb.com/name/nm0000080/', 'https://www.imdb.com/name/nm0001463/']",
tt0462482,,,,1h 32m,5.7,Michelle MacLaren,['https://www.imdb.com/name/nm0533713/'],"David Ames, Leigh Enns, Susan Kelso","['https://www.imdb.com/name/nm5223745/', 'https://www.imdb.com/name/nm1222265/', 'https://www.imdb.com/name/nm0447087/']",
tt0259711,"$68,000,000 (estimated)","$100,618,344","$203,388,341",2h 16m,6.9,Cameron Crowe,['https://www.imdb.com/name/nm0001081/'],"Tom Cruise, Penélope Cruz, Cameron Diaz","['https://www.imdb.com/name/nm0000129/', 'https://www.imdb.com/name/nm0004851/', 'https://www.imdb.com/name/nm0000139/']",
tt1077258,,,"$11,446,172",1h 45m,7.1,Robert Rodriguez,['https://www.imdb.com/name/nm0001675/'],"Rose McGowan, Freddy Rodríguez, Josh Brolin","['https://www.imdb.com/name/nm0000535/', 'https://www.imdb.com/name/nm0135585/', 'https://www.imdb.com/name/nm0000982/']","Best Director
Robert Rodriguez, Best Supporting Actress
Rose McGowan"
tt0007162,,,,25m,7.0,Charles Chaplin,['https://www.imdb.com/name/nm0000122/'],"Charles Chaplin, Henry Bergman, Edna Purviance","['https://www.imdb.com/name/nm0000122/', 'https://www.imdb.com/name/nm0074788/', 'https://www.imdb.com/name/nm0701012/']",
tt0111282,"$55,000,000 (estimated)","$71,567,262","$196,567,262",1h 56m,7.0,Roland Emmerich,['https://www.imdb.com/name/nm0000386/'],"Kurt Russell, James Spader, Jaye Davidson","['https://www.imdb.com/name/nm0000621/', 'https://www.imdb.com/name/nm0000652/', 'https://www.imdb.com/name/nm0001109/']","Best Science Fiction Film, Best Costumes
Joseph A. Porro, Best Special Effects
Jeffrey A. Okun

Patrick Tatopoulos"
tt2979874,,,,2h 16m,7.9,,,,,
tt0366416,,,"$1,589,140",1h 51m,6.9,Lars Büchel,['https://www.imdb.com/name/nm0127243/'],"Fritzi Haberlandt, Hilmir Snær Guðnason, Tina Engel","['https://www.imdb.com/name/nm0352219/', 'https://www.imdb.com/name/nm0350273/', 'https://www.imdb.com/name/nm0257151/']","Best Film Score (Beste Filmmusik)
Max Berghaus

Dirk Reichardt

Stefan Hansen"
tt0101026,,"$4,087,361","$4,088,140",1h 41m,7.0,Pedro Almodóvar,['https://www.imdb.com/name/nm0000264/'],"Victoria Abril, Antonio Banderas, Loles León","['https://www.imdb.com/name/nm0000721/', 'https://www.imdb.com/name/nm0000104/', 'https://www.imdb.com/name/nm0508249/']",
tt0949564,,"$88,148","$2,476,766",1h 26m,7.2,Quan'an Wang,['https://www.imdb.com/name/nm0911017/'],"Nan Yu, Ba'toer, Sen'ge","['https://www.imdb.com/name/nm0950544/', 'https://www.imdb.com/name/nm4131019/', 'https://www.imdb.com/name/nm2555869/']","Best Actress
Nan Yu"
tt0309698,"$28,000,000 (estimated)","$52,159,536","$90,259,536",1h 30m,7.3,James Mangold,['https://www.imdb.com/name/nm0003506/'],"John Cusack, Ray Liotta, Amanda Peet","['https://www.imdb.com/name/nm0000131/', 'https://www.imdb.com/name/nm0000501/', 'https://www.imdb.com/name/nm0001605/']","Best Action/Adventure/Thriller Film, Best DVD Special Edition Release"
tt0061523,"$3,500,000 (estimated)",,,2h,6.0,Charles Chaplin,['https://www.imdb.com/name/nm0000122/'],"Marlon Brando, Sophia Loren, Sydney Chaplin","['https://www.imdb.com/name/nm0000008/', 'https://www.imdb.com/name/nm0000047/', 'https://www.imdb.com/name/nm0152261/']",
tt0099612,"$11,500,000 (estimated)","$334,748","$334,748",1h 25m,5.4,Roger Corman,['https://www.imdb.com/name/nm0000339/'],"John Hurt, Raul Julia, Nick Brimble","['https://www.imdb.com/name/nm0000457/', 'https://www.imdb.com/name/nm0000471/', 'https://www.imdb.com/name/nm0003818/']","Best Science Fiction Film, Best Director
Roger Corman, Best Costumes
Franca Zucchelli, Best Special Effects
Syd Dutton

Bill Taylor

Gene Warren Jr."
tt0219965,"$75,000,000 (estimated)","$41,575,141","$67,631,903",2h 3m,6.5,Barry Levinson,['https://www.imdb.com/name/nm0001469/'],"Bruce Willis, Billy Bob Thornton, Cate Blanchett","['https://www.imdb.com/name/nm0000246/', 'https://www.imdb.com/name/nm0000671/', 'https://www.imdb.com/name/nm0000949/']","Outstanding Performance by a Female Actor in a Supporting Role
Cate Blanchett"
tt0041624,,,,1h 26m,7.3,Emilio Fernández,['https://www.imdb.com/name/nm0273477/'],"Dolores del Rio, Pedro Armendáriz, Columba Domínguez","['https://www.imdb.com/name/nm0003123/', 'https://www.imdb.com/name/nm0000784/', 'https://www.imdb.com/name/nm0231758/']",
tt0251447,"$7,100,000 (estimated)","$46,296","$115,112",2h 30m,7.7,Roland Suso Richter,['https://www.imdb.com/name/nm0725345/'],"Heino Ferch, Nicolette Krebitz, Sebastian Koch","['https://www.imdb.com/name/nm0272224/', 'https://www.imdb.com/name/nm0470514/', 'https://www.imdb.com/name/nm0462407/']","Directing
Roland Suso Richter, Best Actor in a Movie Made for Television (Bester Schauspieler - Fernsehspiel/Fernsehfilm)
Heino Ferch"
tt0074084,"$9,000,000 (estimated)",,,5h 17m,7.7,Bernardo Bertolucci,['https://www.imdb.com/name/nm0000934/'],"Robert De Niro, Gérard Depardieu, Dominique Sanda","['https://www.imdb.com/name/nm0000134/', 'https://www.imdb.com/name/nm0000367/', 'https://www.imdb.com/name/nm0761212/']","Best European Film (Bedste europæiske film)
Bernardo Bertolucci
(director)"
tt0481976,,,,1h 30m,6.2,"Adri Schrover, André van der Hout","['https://www.imdb.com/name/nm0775609/', 'https://www.imdb.com/name/nm0396913/']","Vincent Croiset, Rosa Reuten, Susan Visser","['https://www.imdb.com/name/nm1363252/', 'https://www.imdb.com/name/nm1459951/', 'https://www.imdb.com/name/nm0899760/']",
tt0096386,,"$194,456",,1h 30m,6.8,Étienne Chatiliez,['https://www.imdb.com/name/nm0154055/'],"Benoît Magimel, Hélène Vincent, Valérie Lalande","['https://www.imdb.com/name/nm0536095/', 'https://www.imdb.com/name/nm0898653/', 'https://www.imdb.com/name/nm1663900/']",
tt0058056,,,,1h 39m,6.1,Peter Tewksbury,['https://www.imdb.com/name/nm0856715/'],"Walter Slezak, Bryan Russell, Roger Mobley","['https://www.imdb.com/name/nm0805790/', 'https://www.imdb.com/name/nm0751050/', 'https://www.imdb.com/name/nm0595040/']",
tt0085264,,,,1h 43m,3.8,Rüdiger Nüchtern,['https://www.imdb.com/name/nm0639296/'],"Katja Rupé, Michael König, Maxi Nüchtern","['https://www.imdb.com/name/nm0750530/', 'https://www.imdb.com/name/nm0477908/', 'https://www.imdb.com/name/nm0639294/']",
tt0443570,,,"$1,186,250",1h 53m,5.9,Maria Schrader,['https://www.imdb.com/name/nm0775056/'],"Neta Garty, Rade Serbedzija, Tovah Feldshuh","['https://www.imdb.com/name/nm1411039/', 'https://www.imdb.com/name/nm0784884/', 'https://www.imdb.com/name/nm0271165/']","Best Cinematography (Beste Bildgestaltung)
Benedict Neuenfels, Best Music (Beste Filmmusik)
Niki Reiser"
tt0160399,"$30,000,000 (estimated)","$6,285,176","$8,694,320",1h 35m,6.2,Gary Fleder,['https://www.imdb.com/name/nm0001219/'],"Shane Brolly, Vincent D'Onofrio, Gary Sinise","['https://www.imdb.com/name/nm0111274/', 'https://www.imdb.com/name/nm0000352/', 'https://www.imdb.com/name/nm0000641/']",
tt0072641,,,,1h 30m,3.7,Alfonso Brescia,['https://www.imdb.com/name/nm0107664/'],"Marisa Mell, Don Backy, Ugo Bologna","['https://www.imdb.com/name/nm0577867/', 'https://www.imdb.com/name/nm0045751/', 'https://www.imdb.com/name/nm0093244/']",
tt0378405,,,,1h 27m,5.0,Ariane Zeller,['https://www.imdb.com/name/nm0954595/'],"Gila von Weitershausen, Elmar Wepper, Jeanne Tremsal","['https://www.imdb.com/name/nm0903212/', 'https://www.imdb.com/name/nm0921201/', 'https://www.imdb.com/name/nm0872037/']",
tt0930063,"$1,000,000 (estimated)",,,1h 32m,5.2,Michael M. Scott,['https://www.imdb.com/name/nm1212040/'],"Dahlia Salem, Ty Olsson, Meghan Ory","['https://www.imdb.com/name/nm0757993/', 'https://www.imdb.com/name/nm0648153/', 'https://www.imdb.com/name/nm0651441/']",
tt0206874,,,,2h,5.6,Carlos Tobalina,['https://www.imdb.com/name/nm0864818/'],"Becky Sharpe, Bill Cable, Keith Erickson","['https://www.imdb.com/name/nm0669103/', 'https://www.imdb.com/name/nm0127640/', 'https://www.imdb.com/name/nm0259079/']",
tt0495195,,,,1h 6m,,"Mary Yates, Uschi Digard, Robin Williams","['https://www.imdb.com/name/nm1535701/', 'https://www.imdb.com/name/nm0001142/', 'https://www.imdb.com/name/nm0000245/']","Mary Yates, Uschi Digard, Robin Williams","['https://www.imdb.com/name/nm1535701/', 'https://www.imdb.com/name/nm0001142/', 'https://www.imdb.com/name/nm0000245/']",
tt0056728,,,,1h 26m,5.7,"Roberto Bianchi Montero, Wolfgang Schleif","['https://www.imdb.com/name/nm0080576/', 'https://www.imdb.com/name/nm0772191/']","Karin Baal, Joachim Hansen, Horst Frank","['https://www.imdb.com/name/nm0044642/', 'https://www.imdb.com/name/nm0360889/', 'https://www.imdb.com/name/nm0290955/']",
tt0064154,,,,1h 33m,5.5,Werner Jacobs,['https://www.imdb.com/name/nm0414672/'],"Gila von Weitershausen, Karl Michael Vogler, Heidy Bohlen","['https://www.imdb.com/name/nm0903212/', 'https://www.imdb.com/name/nm0901044/', 'https://www.imdb.com/name/nm0092046/']",
tt0411327,"$250,000 (estimated)",,,46m,4.8,Matt Trotter,['https://www.imdb.com/name/nm0873697/'],"Sean Acosta, Michael Meinecke, Stephen Rhodes","['https://www.imdb.com/name/nm1686927/', 'https://www.imdb.com/name/nm1694395/', 'https://www.imdb.com/name/nm0722533/']",
tt0352642,,,,1h 30m,8.7,Imo Moszkowicz,['https://www.imdb.com/name/nm0609264/'],"Ruth Leuwerik, Peter Weck, Gisela Fackeldey","['https://www.imdb.com/name/nm0505087/', 'https://www.imdb.com/name/nm0917076/', 'https://www.imdb.com/name/nm0264859/']",
tt0105328,"DEM 16,000,000 (estimated)",,,1h 55m,7.2,Helmut Dietl,['https://www.imdb.com/name/nm0226200/'],"Götz George, Uwe Ochsenknecht, Christiane Hörbiger","['https://www.imdb.com/name/nm0313443/', 'https://www.imdb.com/name/nm0643805/', 'https://www.imdb.com/name/nm0405974/']",
tt0080573,,,,1h 33m,5.1,Michael O'Herlihy,['https://www.imdb.com/name/nm0641400/'],"Rod Taylor, Joanna Pettet, Nigel Davenport","['https://www.imdb.com/name/nm0001792/', 'https://www.imdb.com/name/nm0678620/', 'https://www.imdb.com/name/nm0202638/']",
tt2616454,"$1,000,000 (estimated)",,,1h 30m,3.8,Shannon Richardson,['https://www.imdb.com/name/nm2440415/'],"Heath Allyn, Zoë Simpson Dean, Delno Ebie","['https://www.imdb.com/name/nm0021675/', 'https://www.imdb.com/name/nm1940459/', 'https://www.imdb.com/name/nm2013433/']",
tt0318649,"$130,000,000 (estimated)","$68,671,925","$119,240,351",2h 4m,6.0,Breck Eisner,['https://www.imdb.com/name/nm0252135/'],"Matthew McConaughey, Penélope Cruz, Steve Zahn","['https://www.imdb.com/name/nm0000190/', 'https://www.imdb.com/name/nm0004851/', 'https://www.imdb.com/name/nm0001872/']",Clint Mansell
tt0462200,"$15,000,000 (estimated)","$9,396,870","$10,907,485",1h 56m,6.9,Craig Brewer,['https://www.imdb.com/name/nm0108132/'],"Christina Ricci, Samuel L. Jackson, Justin Timberlake","['https://www.imdb.com/name/nm0000207/', 'https://www.imdb.com/name/nm0000168/', 'https://www.imdb.com/name/nm0005493/']",Hall of Shame
tt0075811,,,,1h 13m,7.6,Karel Zeman,['https://www.imdb.com/name/nm0954724/'],"Ludek Munzar, Jaroslav Moucka, Christian Brückner","['https://www.imdb.com/name/nm0613354/', 'https://www.imdb.com/name/nm0609635/', 'https://www.imdb.com/name/nm0117673/']",
tt0424227,,"$258,578","$1,075,553",1h 38m,8.0,Bahman Ghobadi,['https://www.imdb.com/name/nm0315842/'],"Soran Ebrahim, Avaz Latif, Saddam Hossein Feysal","['https://www.imdb.com/name/nm1714874/', 'https://www.imdb.com/name/nm1716931/', 'https://www.imdb.com/name/nm1795482/']","Best Foreign Film
Bahman Ghobadi


Iran."
tt0216216,"$82,000,000 (estimated)","$34,604,280","$96,085,477",2h 3m,5.9,Roger Spottiswoode,['https://www.imdb.com/name/nm0006854/'],"Arnold Schwarzenegger, Michael Rapaport, Tony Goldwyn","['https://www.imdb.com/name/nm0000216/', 'https://www.imdb.com/name/nm0001650/', 'https://www.imdb.com/name/nm0001282/']","Female
Sarah Wynter

            For 
        24"
tt0080736,"$12,000,000 (estimated)","$16,647,800","$16,647,800",1h 43m,6.6,Don Taylor,['https://www.imdb.com/name/nm0852279/'],"Kirk Douglas, Martin Sheen, Katharine Ross","['https://www.imdb.com/name/nm0000018/', 'https://www.imdb.com/name/nm0000640/', 'https://www.imdb.com/name/nm0001684/']",
tt0464129,,,,3h,6.6,Jörg Grünler,['https://www.imdb.com/name/nm0345099/'],"Veronica Ferres, Thando Walbaum, Petra Kelling","['https://www.imdb.com/name/nm0274704/', 'https://www.imdb.com/name/nm1516996/', 'https://www.imdb.com/name/nm0446044/']",
tt0087280,,,"$5,746",1h 44m,6.7,Lars von Trier,['https://www.imdb.com/name/nm0001885/'],"Michael Elphick, Esmond Knight, Me Me Lai","['https://www.imdb.com/name/nm0255573/', 'https://www.imdb.com/name/nm0460874/', 'https://www.imdb.com/name/nm0481714/']",
tt0056197,"$10,000,000 (estimated)",,,2h 58m,7.7,"Ken Annakin, Andrew Marton, Gerd Oswald","['https://www.imdb.com/name/nm0002175/', 'https://www.imdb.com/name/nm0554249/', 'https://www.imdb.com/name/nm0652631/']","John Wayne, Robert Ryan, Richard Burton","['https://www.imdb.com/name/nm0000078/', 'https://www.imdb.com/name/nm0752813/', 'https://www.imdb.com/name/nm0000009/']","Best Cinematography, Black-and-White
Jean Bourgoin

Walter Wottitz, Best Effects, Special Effects
R.A. MacDonald
(visual)

Jacques Maumont
(audible), Best Picture
Darryl F. Zanuck, Best Art Direction-Set Decoration, Black-and-White
Ted Haworth

Léon Barsacq

Vincent Korda

Gabriel Béchir, Best Film Editing
Samuel E. Beetley"
tt0104070,"$55,000,000 (estimated)","$58,422,650","$149,022,650",1h 44m,6.6,Robert Zemeckis,['https://www.imdb.com/name/nm0000709/'],"Meryl Streep, Bruce Willis, Goldie Hawn","['https://www.imdb.com/name/nm0000658/', 'https://www.imdb.com/name/nm0000246/', 'https://www.imdb.com/name/nm0000443/']",
tt0080491,"$17,500,000 (estimated)",,,2h 36m,5.3,Tinto Brass,['https://www.imdb.com/name/nm0000972/'],"Malcolm McDowell, Peter O'Toole, Helen Mirren","['https://www.imdb.com/name/nm0000532/', 'https://www.imdb.com/name/nm0000564/', 'https://www.imdb.com/name/nm0000545/']",
tt0304711,"$38,000,000 (estimated)","$7,660,806","$11,560,806",1h 42m,5.1,Brian Helgeland,['https://www.imdb.com/name/nm0001338/'],"Heath Ledger, Mark Addy, Shannyn Sossamon","['https://www.imdb.com/name/nm0005132/', 'https://www.imdb.com/name/nm0004692/', 'https://www.imdb.com/name/nm0815370/']",
tt0296042,"$1,400,000 (estimated)","$20,285","$80,631",2h 9m,7.0,Takashi Miike,['https://www.imdb.com/name/nm0586281/'],"Tadanobu Asano, Nao Ômori, Shin'ya Tsukamoto","['https://www.imdb.com/name/nm0038355/', 'https://www.imdb.com/name/nm1071413/', 'https://www.imdb.com/name/nm0875354/']",
tt0822858,"$1,800,000 (estimated)",,,1h 53m,5.3,Tony Krantz,['https://www.imdb.com/name/nm0469813/'],"Tom Cavanagh, Kathleen York, Lawrence Hilton-Jacobs","['https://www.imdb.com/name/nm0146915/', 'https://www.imdb.com/name/nm0948723/', 'https://www.imdb.com/name/nm0385320/']",
tt0133952,"$70,000,000 (estimated)","$40,981,289","$116,672,912",1h 56m,6.4,Edward Zwick,['https://www.imdb.com/name/nm0001880/'],"Denzel Washington, Bruce Willis, Annette Bening","['https://www.imdb.com/name/nm0000243/', 'https://www.imdb.com/name/nm0000246/', 'https://www.imdb.com/name/nm0000906/']","Favorite Supporting Actor - Suspense
Bruce Willis, Favorite Actor - Suspense
Denzel Washington, Favorite Actress - Suspense
Annette Bening"
tt0382992,"$135,000,000 (estimated)","$32,116,746","$79,268,322",2h 1m,5.1,Rob Cohen,['https://www.imdb.com/name/nm0003418/'],"Josh Lucas, Jessica Biel, Jamie Foxx","['https://www.imdb.com/name/nm0524197/', 'https://www.imdb.com/name/nm0004754/', 'https://www.imdb.com/name/nm0004937/']",
tt0095295,,,,1h 51m,6.9,Joseph Vilsmaier,['https://www.imdb.com/name/nm0005917/'],"Dana Vávrová, Werner Stocker, Claude-Oliver Rudolph","['https://www.imdb.com/name/nm0904710/', 'https://www.imdb.com/name/nm0830819/', 'https://www.imdb.com/name/nm0748936/']",
tt0136244,"$12,000,000 (estimated)","$1,263,279","$1,263,279",1h 38m,6.0,Gillies MacKinnon,['https://www.imdb.com/name/nm0533564/'],"Kate Winslet, Bella Riza, Saïd Taghmaoui","['https://www.imdb.com/name/nm0000701/', 'https://www.imdb.com/name/nm0729763/', 'https://www.imdb.com/name/nm0846548/']","Best Technical/Artistic Achievement
John de Borman


Given for the body of work and especially ""Hideous Kinky""."
tt1254207,"€150,000 (estimated)",,,10m,6.4,Sacha Goedegebure,['https://www.imdb.com/name/nm3060230/'],Sacha Goedegebure,['https://www.imdb.com/name/nm3060230/'],
tt0109484,,"$20,164,171","$20,164,171",1h 55m,6.6,Jessie Nelson,['https://www.imdb.com/name/nm0625458/'],"Ray Liotta, Whoopi Goldberg, Tina Majorino","['https://www.imdb.com/name/nm0000501/', 'https://www.imdb.com/name/nm0000155/', 'https://www.imdb.com/name/nm0001499/']",
tt0306685,"$25,000,000 (estimated)","$34,712,347","$56,489,558",1h 41m,5.8,Andrzej Bartkowiak,['https://www.imdb.com/name/nm0005647/'],"Jet Li, DMX, Mark Dacascos","['https://www.imdb.com/name/nm0001472/', 'https://www.imdb.com/name/nm0229422/', 'https://www.imdb.com/name/nm0001092/']",
tt0475937,"€3,000,000 (estimated)","$1,653,012","$4,529,892",1h 39m,5.5,Nacho Cerdà,['https://www.imdb.com/name/nm0148511/'],"Anastasia Hille, Karel Roden, Valentin Goshev","['https://www.imdb.com/name/nm0384826/', 'https://www.imdb.com/name/nm0734558/', 'https://www.imdb.com/name/nm0331477/']",
tt0094608,"$13,000,000 (estimated)","$32,078,318","$32,078,318",1h 51m,7.1,Jonathan Kaplan,['https://www.imdb.com/name/nm0438279/'],"Kelly McGillis, Jodie Foster, Bernie Coulson","['https://www.imdb.com/name/nm0000534/', 'https://www.imdb.com/name/nm0000149/', 'https://www.imdb.com/name/nm0183464/']","Best Actress in a Leading Role
Jodie Foster"
tt0102526,"$8,000,000 (estimated)","$47,624,353","$47,624,353",1h 37m,6.6,Mario Van Peebles,['https://www.imdb.com/name/nm0005522/'],"Wesley Snipes, Ice-T, Allen Payne","['https://www.imdb.com/name/nm0000648/', 'https://www.imdb.com/name/nm0001384/', 'https://www.imdb.com/name/nm0005300/']","Best Bad Mu#&a Award
Wesley Snipes"
tt0092105,"$10,000,000 (estimated)","$21,458,229","$21,458,229",1h 44m,6.2,Jeff Kanew,['https://www.imdb.com/name/nm0437596/'],"Burt Lancaster, Kirk Douglas, Charles Durning","['https://www.imdb.com/name/nm0000044/', 'https://www.imdb.com/name/nm0000018/', 'https://www.imdb.com/name/nm0001164/']",
tt0486946,,"$168,273,550","$253,625,427",1h 40m,5.8,Walt Becker,['https://www.imdb.com/name/nm0065608/'],"Tim Allen, Martin Lawrence, John Travolta","['https://www.imdb.com/name/nm0000741/', 'https://www.imdb.com/name/nm0001454/', 'https://www.imdb.com/name/nm0000237/']",
tt0236638,,"$56,119","$306,963",1h 30m,4.1,Lionel Delplanque,['https://www.imdb.com/name/nm0217803/'],"Marie Trintignant, Suzanne MacAleese, Maud Buquet","['https://www.imdb.com/name/nm0873005/', 'https://www.imdb.com/name/nm0531204/', 'https://www.imdb.com/name/nm0120683/']","Lionel Delplanque


Méliès d'Argent 2000 at Catalonian International Film Festival, Sitges."
tt0109348,"$20,000,000 (estimated)","$13,383,747","$13,383,747",1h 38m,7.4,Woody Allen,['https://www.imdb.com/name/nm0000095/'],"John Cusack, Dianne Wiest, Jennifer Tilly","['https://www.imdb.com/name/nm0000131/', 'https://www.imdb.com/name/nm0001848/', 'https://www.imdb.com/name/nm0000236/']","Best Actress in a Supporting Role
Dianne Wiest, Best Actor in a Supporting Role
Chazz Palminteri, Best Actress in a Supporting Role
Jennifer Tilly, Best Director
Woody Allen, Best Writing, Screenplay Written Directly for the Screen
Woody Allen

Douglas McGrath, Best Art Direction-Set Decoration
Santo Loquasto

Susan Bode, Best Costume Design
Jeffrey Kurland"
tt0323998,"SEK 13,800,000 (estimated)",,"$90,132",1h 37m,6.9,Ulf Malmros,['https://www.imdb.com/name/nm0540297/'],"Tuva Novotny, Jonas Rimeika, Björn A. Ling","['https://www.imdb.com/name/nm0637259/', 'https://www.imdb.com/name/nm1461008/', 'https://www.imdb.com/name/nm1460246/']",
tt0036191,,,,1h 50m,7.0,Josef von Báky,['https://www.imdb.com/name/nm0902082/'],"Hans Albers, Wilhelm Bendow, Michael Bohnen","['https://www.imdb.com/name/nm0002161/', 'https://www.imdb.com/name/nm0070622/', 'https://www.imdb.com/name/nm0092128/']",
tt0049934,"$6,000,000 (estimated)",,,3h 28m,6.7,King Vidor,['https://www.imdb.com/name/nm0896542/'],"Audrey Hepburn, Henry Fonda, Mel Ferrer","['https://www.imdb.com/name/nm0000030/', 'https://www.imdb.com/name/nm0000020/', 'https://www.imdb.com/name/nm0002072/']",
tt0076221,"$500,000 (estimated)",,,1h 45m,6.2,Terry Gilliam,['https://www.imdb.com/name/nm0000416/'],"Michael Palin, Harry H. Corbett, John Le Mesurier","['https://www.imdb.com/name/nm0001589/', 'https://www.imdb.com/name/nm0179154/', 'https://www.imdb.com/name/nm0494452/']",
tt0066423,,,,1h 30m,6.3,Serge Korber,['https://www.imdb.com/name/nm0466047/'],"Louis de Funès, Geraldine Chaplin, Olivier De Funès","['https://www.imdb.com/name/nm0000086/', 'https://www.imdb.com/name/nm0001036/', 'https://www.imdb.com/name/nm0000359/']",
tt0305711,"$18,000,000 (estimated)","$56,127,162","$101,564,935",1h 35m,5.5,Shawn Levy,['https://www.imdb.com/name/nm0506613/'],"Ashton Kutcher, Brittany Murphy, Christian Kane","['https://www.imdb.com/name/nm0005110/', 'https://www.imdb.com/name/nm0005261/', 'https://www.imdb.com/name/nm0437283/']","Favorite Movie Actor
Ashton Kutcher

            For 
        My Boss's Daughter
            and 
        Cheaper by the Dozen"
tt0810823,,"$97,182","$1,506,562",1h 27m,5.5,Dario Piana,['https://www.imdb.com/name/nm0224191/'],"Mike Vogel, Jaime Murray, Christina Cole","['https://www.imdb.com/name/nm1036181/', 'https://www.imdb.com/name/nm1444665/', 'https://www.imdb.com/name/nm1268047/']",Best DVD Release
tt0083257,,,,1h 45m,6.8,Pierre Granier-Deferre,['https://www.imdb.com/name/nm0335133/'],"Michel Piccoli, Gérard Lanvin, Nathalie Baye","['https://www.imdb.com/name/nm0681566/', 'https://www.imdb.com/name/nm0487254/', 'https://www.imdb.com/name/nm0000882/']","Competition
Pierre Granier-Deferre, Best Actor
Michel Piccoli


Together with Stellan Skarsgård for Den enfaldige mördaren (1982), Pierre Granier-Deferre"
tt0098287,,,,1h 47m,6.9,Kei Kumai,['https://www.imdb.com/name/nm0474743/'],"Eiji Okuda, Toshirô Mifune, Kinnosuke Nakamura","['https://www.imdb.com/name/nm0645760/', 'https://www.imdb.com/name/nm0001536/', 'https://www.imdb.com/name/nm0620168/']","Best Lighting
Yasuo Iwaki

            For 
        Kuroi ame, Best Film, Best Actor
Eiji Okuda, Best Supporting Actor
Kinnosuke Nakamura
(as Kinnosuke Yorozuya), Best Director
Kei Kumai, Best Screenplay
Yoshikata Yoda, Best Cinematography
Masao Tochizawa, Best Lighting
Yasuo Iwaki, Best Editing
Osamu Inoue

            For 
        Haru kuru oni, Best Art Direction
Takeo Kimura, Best Music Score
Teizô Matsumura, Best Sound
Yukio Kubota"
